,name,date,Versus,Ground,batting_runs,batting_aggregate,batting_average,bowling_wickets,bowling_aggregate,bowling_average,fielding_catches,fielding_aggregate,keeping_catches,keeping_stumps,keeping_aggregate,Age_Match,team1_name,team1_score,team2_name,team2_score,team1_total_wickets,team2_total_wickets
1608,Rahat Ali,15/03/2015,Ireland,Adelaide Oval,-,1,1,Feb-48,7,27,,0,,,,26 years 183 days,Pakistan,241,Ireland,237,10,3
1609,Rahat Ali,20/03/2015,Australia,Adelaide Oval,6*,7,7,0/37,7,32.29,1,1,,,,26 years 188 days,Pakistan,213,Australia,216,4,10
1610,Rahat Ali,17/04/2015,Bangladesh,Shere Bangla National Stadium,1*,8,8,Jan-56,8,35.25,,1,,,,26 years 216 days,Pakistan,250,Bangladesh,329,6,10
1611,Rahat Ali,19/04/2015,Bangladesh,Shere Bangla National Stadium,-,8,8,Jan-57,9,37.67,,1,,,,26 years 218 days,Pakistan,239,Bangladesh,240,3,6
1612,Rahat Ali,11/7/2015,Sri Lanka,Rangiri Dambulla International Stadium,-,8,8,Feb-44,11,34.82,,1,,,,26 years 301 days,Pakistan,259,Sri Lanka,255,8,4
1613,Rahat Ali,15/07/2015,Sri Lanka,Pallekele International Cricket Stadium,0*,8,8,Mar-73,14,32.57,,1,,,,26 years 305 days,Pakistan,287,Sri Lanka,288,8,8
1614,Rahat Ali,19/07/2015,Sri Lanka,R Premadasa Stadium,-,8,8,Jan-35,15,32.73,,1,,,,26 years 309 days,Pakistan,316,Sri Lanka,181,10,4
1615,Rahat Ali,22/07/2015,Sri Lanka,R Premadasa Stadium,-,8,8,Jan-39,16,33.13,,1,,,,26 years 312 days,Pakistan,257,Sri Lanka,256,9,3
1616,Rahat Ali,26/07/2015,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,0,8,4,Feb-74,18,33.56,,1,,,,26 years 316 days,Pakistan,203,Sri Lanka,368,4,10
1617,Rahat Ali,31/01/2016,New Zealand,Eden Park,0,8,2.67,0/54,18,36.56,,1,,,,27 years 140 days,Pakistan,290,New Zealand,265,7,10
1618,Sarfaraz Ahmed,31/05/2019,West Indies,Trent Bridge,8,2136,34.45,,0,,,0,,,122,32 years 9 days,Pakistan,105,West Indies,108,3,10
1619,Sarfaraz Ahmed,3/6/2019,England,Trent Bridge,55,2191,34.78,,0,,,0,3,,125,32 years 12 days,Pakistan,348,England,334,9,8
1620,Sarfaraz Ahmed,12/6/2019,Australia,The Cooper Associates County Ground,40,2231,34.86,,0,,,0,2,,127,32 years 21 days,Pakistan,266,Australia,307,10,10
1621,Sarfaraz Ahmed,16/06/2019,India,Old Trafford,12,2243,34.51,,0,,,0,2,,129,32 years 25 days,Pakistan,212,India,336,5,6
1622,Sarfaraz Ahmed,23/06/2019,South Africa,Lord's,2*,2245,34.54,,0,,,0,1,,130,32 years 32 days,Pakistan,308,South Africa,259,9,7
1623,Sarfaraz Ahmed,26/06/2019,New Zealand,Edgbaston,5*,2250,34.62,,0,,,0,3,,133,32 years 35 days,Pakistan,241,New Zealand,237,6,4
1624,Sarfaraz Ahmed,29/06/2019,Afghanistan,Headingley,18,2268,34.36,,0,,,0,1,,134,32 years 38 days,Pakistan,230,Afghanistan,227,9,7
1625,Sarfaraz Ahmed,5/7/2019,Bangladesh,Lord's,3*,2271,34.41,,0,,,0,1,1,136,32 years 44 days,Pakistan,315,Bangladesh,221,10,9
1626,Sarfaraz Ahmed,30/09/2019,Sri Lanka,National Stadium (Karachi),8,2279,34.01,,0,,,0,3,,139,32 years 131 days,Pakistan,305,Sri Lanka,238,10,7
1627,Sarfaraz Ahmed,2/10/2019,Sri Lanka,National Stadium (Karachi),23,2302,33.85,,0,,,0,1,,140,32 years 133 days,Pakistan,299,Sri Lanka,297,9,5
1628,Shadab Khan,30/01/2019,South Africa,Newlands,19,294,29.4,0/78,47,27.74,,7,,,,20 years 118 days,Pakistan,240,South Africa,241,3,8
1629,Shadab Khan,31/05/2019,West Indies,Trent Bridge,0,294,26.73,,47,27.74,1,8,,,,20 years 239 days,Pakistan,105,West Indies,108,3,10
1630,Shadab Khan,3/6/2019,England,Trent Bridge,10*,304,27.64,Feb-63,49,27.9,,8,,,,20 years 242 days,Pakistan,348,England,334,9,8
1631,Shadab Khan,16/06/2019,India,Old Trafford,20*,324,29.45,0/61,49,29.14,,8,,,,20 years 255 days,Pakistan,212,India,336,5,6
1632,Shadab Khan,23/06/2019,South Africa,Lord's,1*,325,29.55,Mar-50,52,28.42,,8,,,,20 years 262 days,Pakistan,308,South Africa,259,9,7
1633,Shadab Khan,26/06/2019,New Zealand,Edgbaston,-,325,29.55,Jan-43,53,28.7,,8,,,,20 years 265 days,Pakistan,241,New Zealand,237,6,4
1634,Shadab Khan,29/06/2019,Afghanistan,Headingley,11,336,28,Jan-44,54,28.98,,8,,,,20 years 268 days,Pakistan,230,Afghanistan,227,9,7
1635,Shadab Khan,5/7/2019,Bangladesh,Lord's,1,337,25.92,Feb-59,56,29,,8,,,,20 years 274 days,Pakistan,315,Bangladesh,221,10,9
1636,Shadab Khan,30/09/2019,Sri Lanka,National Stadium (Karachi),-,337,25.92,Feb-76,58,29.31,,8,,,,20 years 361 days,Pakistan,305,Sri Lanka,238,10,7
1637,Shadab Khan,2/10/2019,Sri Lanka,National Stadium (Karachi),-,337,25.92,Jan-50,59,29.66,,8,,,,20 years 363 days,Pakistan,299,Sri Lanka,297,9,5
1638,Shaheen Shah Afridi,14/05/2019,England,County Ground (Bristol),7,22,11,0/83,20,26.55,,1,,,,19 years 37 days,Pakistan,358,England,359,4,9
1639,Shaheen Shah Afridi,19/05/2019,England,Headingley,19*,41,20.5,Apr-82,24,25.54,1,2,,,,19 years 42 days,Pakistan,297,England,351,9,10
1640,Shaheen Shah Afridi,12/6/2019,Australia,The Cooper Associates County Ground,1*,42,21,Feb-70,26,26.27,,2,,,,19 years 66 days,Pakistan,266,Australia,307,10,10
1641,Shaheen Shah Afridi,23/06/2019,South Africa,Lord's,-,42,21,Jan-54,27,27.3,,2,,,,19 years 77 days,Pakistan,308,South Africa,259,9,7
1642,Shaheen Shah Afridi,26/06/2019,New Zealand,Edgbaston,-,42,21,28-Mar,30,25.5,,2,,,,19 years 80 days,Pakistan,241,New Zealand,237,6,4
1643,Shaheen Shah Afridi,29/06/2019,Afghanistan,Headingley,-,42,21,Apr-47,34,23.88,,2,,,,19 years 83 days,Pakistan,230,Afghanistan,227,9,7
1644,Shaheen Shah Afridi,5/7/2019,Bangladesh,Lord's,0*,42,21,Jun-35,40,21.18,,2,,,,19 years 89 days,Pakistan,315,Bangladesh,221,10,9
1645,Shaheen Shah Afridi,30/10/2020,Zimbabwe,Rawalpindi Cricket Stadium,8*,50,25,May-49,45,19.91,,2,,,,20 years 207 days,Pakistan,281,Zimbabwe,255,10,8
1646,Shaheen Shah Afridi,1/11/2020,Zimbabwe,Rawalpindi Cricket Stadium,-,50,25,0/36,45,20.71,1,3,,,,20 years 209 days,Pakistan,208,Zimbabwe,206,10,4
1647,Shaheen Shah Afridi,3/11/2020,Zimbabwe,Rawalpindi Cricket Stadium,2,52,17.33,0/42,45,21.64,,3,,,,20 years 211 days,Pakistan,278,Zimbabwe,278,6,9
1648,Sharjeel Khan,1/9/2016,England,Headingley,16,436,27.25,,0,,1,3,,,,27 years 18 days,Pakistan,247,England,252,6,8
1649,Sharjeel Khan,4/9/2016,England,Sophia Gardens,10,446,26.24,,0,,,3,,,,27 years 21 days,Pakistan,304,England,302,9,6
1650,Sharjeel Khan,30/09/2016,West Indies,Sharjah Cricket Stadium,54,500,27.78,,0,,1,4,,,,27 years 47 days,Pakistan,284,West Indies,175,10,9
1651,Sharjeel Khan,2/10/2016,West Indies,Sharjah Cricket Stadium,24,524,27.58,,0,,,4,,,,27 years 49 days,Pakistan,337,West Indies,278,7,5
1652,Sharjeel Khan,5/10/2016,West Indies,Sheikh Zayed Stadium,38,562,28.1,,0,,,4,,,,27 years 52 days,Pakistan,308,West Indies,172,10,6
1653,Sharjeel Khan,13/01/2017,Australia,Brisbane Cricket Ground,18,580,27.62,,0,,,4,,,,27 years 152 days,Pakistan,176,Australia,268,9,10
1654,Sharjeel Khan,15/01/2017,Australia,Melbourne Cricket Ground,29,609,27.68,,0,,1,5,,,,27 years 154 days,Pakistan,221,Australia,220,10,4
1655,Sharjeel Khan,19/01/2017,Australia,WACA Ground,50,659,28.65,,0,,,5,,,,27 years 158 days,Pakistan,263,Australia,265,3,7
1656,Sharjeel Khan,22/01/2017,Australia,Sydney Cricket Ground,74,733,30.54,,0,,1,6,,,,27 years 161 days,Pakistan,267,Australia,353,6,10
1657,Sharjeel Khan,26/01/2017,Australia,Adelaide Oval,79,812,32.48,,0,,,6,,,,27 years 165 days,Pakistan,312,Australia,369,7,10
1658,Sohail Khan,24/01/2009,Sri Lanka,Gaddafi Stadium,4,4,4,Jan-52,5,32.6,,0,,,,24 years 324 days,Pakistan,75,Sri Lanka,309,5,10
1659,Sohail Khan,14/09/2011,Zimbabwe,Harare Sports Club,-,4,4,Jan-36,6,33.17,,0,,,,27 years 191 days,Pakistan,270,Zimbabwe,242,9,5
1660,Sohail Khan,15/02/2015,India,Adelaide Oval,7,11,5.5,May-55,11,23.09,,0,,,,30 years 345 days,Pakistan,224,India,300,7,10
1661,Sohail Khan,21/02/2015,West Indies,Hagley Oval,1,12,4,Jan-73,12,27.25,,0,,,,30 years 351 days,Pakistan,160,West Indies,310,6,10
1662,Sohail Khan,1/3/2015,Zimbabwe,Brisbane Cricket Ground,6*,18,6,0/45,12,31,,0,,,,30 years 359 days,Pakistan,235,Zimbabwe,215,10,7
1663,Sohail Khan,4/3/2015,United Arab Emirates,McLean Park,-,18,6,Feb-54,14,30.43,1,1,,,,30 years 362 days,Pakistan,339,United Arab Emirates,210,8,6
1664,Sohail Khan,7/3/2015,South Africa,Eden Park,3,21,5.25,Jan-36,15,30.8,1,2,,,,31 years 0 days,Pakistan,222,South Africa,202,10,10
1665,Sohail Khan,15/03/2015,Ireland,Adelaide Oval,-,21,5.25,Feb-44,17,29.76,,2,,,,31 years 8 days,Pakistan,241,Ireland,237,10,3
1666,Sohail Khan,20/03/2015,Australia,Adelaide Oval,4,25,5,Jan-57,18,31.28,,2,,,,31 years 13 days,Pakistan,213,Australia,216,4,10
1667,Sohail Khan,5/10/2016,West Indies,Sheikh Zayed Stadium,-,25,5,Jan-34,19,31.42,1,3,,,,32 years 213 days,Pakistan,308,West Indies,172,10,6
1668,Umar Akmal,13/01/2017,Australia,Brisbane Cricket Ground,17,2930,34.47,,0,,,32,,,58,26 years 232 days,Pakistan,176,Australia,268,9,10
1669,Umar Akmal,15/01/2017,Australia,Melbourne Cricket Ground,18*,2948,34.68,,0,,,32,,,58,26 years 234 days,Pakistan,221,Australia,220,10,4
1670,Umar Akmal,19/01/2017,Australia,WACA Ground,39,2987,34.73,,0,,,32,,,58,26 years 238 days,Pakistan,263,Australia,265,3,7
1671,Umar Akmal,22/01/2017,Australia,Sydney Cricket Ground,11,2998,34.46,,0,,,32,,,58,26 years 241 days,Pakistan,267,Australia,353,6,10
1672,Umar Akmal,26/01/2017,Australia,Adelaide Oval,46,3044,34.59,,0,,,32,,,58,26 years 245 days,Pakistan,312,Australia,369,7,10
1673,Umar Akmal,22/03/2019,Australia,Sharjah Cricket Stadium,48,3092,34.74,,0,,,32,,,58,28 years 300 days,Pakistan,280,Australia,281,2,5
1674,Umar Akmal,23/03/2019,Australia,Sharjah Cricket Stadium,16,3108,34.53,,0,,,32,,,58,28 years 301 days,Pakistan,284,Australia,285,2,7
1675,Umar Akmal,27/03/2019,Australia,Sheikh Zayed Stadium,36,3144,34.55,,0,,,32,,,58,28 years 305 days,Pakistan,186,Australia,266,6,10
1676,Umar Akmal,29/03/2019,Australia,Dubai International Cricket Stadium,7,3151,34.25,,0,,,32,,,58,28 years 307 days,Pakistan,271,Australia,277,7,8
1677,Umar Akmal,31/03/2019,Australia,Dubai International Cricket Stadium,43,3194,34.34,,0,,,32,,,58,28 years 309 days,Pakistan,307,Australia,327,7,7
1678,Umar Amin,27/08/2013,Zimbabwe,Harare Sports Club,1,81,13.5,0/7,0,,,1,,,,23 years 315 days,Pakistan,244,Zimbabwe,246,3,7
1679,Umar Amin,29/08/2013,Zimbabwe,Harare Sports Club,59,140,20,,0,,,1,,,,23 years 317 days,Pakistan,299,Zimbabwe,209,10,4
1680,Umar Amin,31/08/2013,Zimbabwe,Harare Sports Club,33,173,21.63,,0,,1,2,,,,23 years 319 days,Pakistan,260,Zimbabwe,152,10,6
1681,Umar Amin,30/10/2013,South Africa,Sharjah Cricket Stadium,20,193,21.44,,0,,1,3,,,,24 years 14 days,Pakistan,182,South Africa,183,10,10
1682,Umar Amin,1/11/2013,South Africa,Dubai International Cricket Stadium,14,207,20.7,,0,,,3,,,,24 years 16 days,Pakistan,209,South Africa,143,10,10
1683,Umar Amin,6/11/2013,South Africa,Sheikh Zayed Stadium,13,220,20,,0,,,3,,,,24 years 21 days,Pakistan,191,South Africa,259,8,10
1684,Umar Amin,11/11/2013,South Africa,Sharjah Cricket Stadium,5,225,18.75,,0,,,3,,,,24 years 26 days,Pakistan,151,South Africa,268,7,10
1685,Umar Amin,30/11/2013,South Africa,SuperSport Park,25,250,19.23,,0,,,3,,,,24 years 45 days,Pakistan,179,South Africa,181,6,10
1686,Umar Amin,12/10/2014,Australia,Sheikh Zayed Stadium,19,269,19.21,,0,,2,5,,,,24 years 361 days,Pakistan,230,Australia,231,9,10
1687,Umar Amin,18/01/2018,New Zealand,Basin Reserve,2,271,18.07,0/6,0,,1,6,,,,28 years 94 days,Pakistan,256,New Zealand,271,7,10
1688,Umar Gul,27/02/2014,Afghanistan,Khan Shaheb Osman Ali Stadium,15,439,9.76,Feb-44,172,27.83,,15,,,,29 years 318 days,Pakistan,248,Afghanistan,176,10,8
1689,Umar Gul,1/3/2014,India,Shere Bangla National Stadium,12,451,9.8,Jan-60,173,28.01,,15,,,,29 years 320 days,Pakistan,249,India,245,8,9
1690,Umar Gul,4/3/2014,Bangladesh,Shere Bangla National Stadium,0*,451,9.8,0/76,173,28.45,,15,,,,29 years 323 days,Pakistan,329,Bangladesh,326,3,7
1691,Umar Gul,8/3/2014,Sri Lanka,Shere Bangla National Stadium,-,451,9.8,0/44,173,28.71,,15,,,,29 years 327 days,Pakistan,260,Sri Lanka,261,5,5
1692,Umar Gul,8/12/2014,New Zealand,Dubai International Cricket Stadium,-,451,9.8,0/49,173,28.99,,15,,,,30 years 237 days,Pakistan,250,New Zealand,246,7,7
1693,Umar Gul,22/04/2015,Bangladesh,Shere Bangla National Stadium,0,451,9.6,0/53,173,29.29,,15,,,,31 years 7 days,Pakistan,250,Bangladesh,251,2,10
1694,Umar Gul,18/08/2016,Ireland,The Village,-,451,9.6,23-Mar,176,28.93,,15,,,,32 years 126 days,Pakistan,337,Ireland,82,10,6
1695,Umar Gul,24/08/2016,England,The Rose Bowl,-,451,9.6,Jan-46,177,29.02,,15,,,,32 years 132 days,Pakistan,260,England,194,3,6
1696,Umar Gul,1/9/2016,England,Headingley,6*,457,9.72,Jan-39,178,29.08,,15,,,,32 years 140 days,Pakistan,247,England,252,6,8
1697,Umar Gul,4/9/2016,England,Sophia Gardens,-,457,9.72,Jan-77,179,29.35,2,17,,,,32 years 143 days,Pakistan,304,England,302,9,6
1698,Usman Shinwari,19/09/2018,India,Dubai International Cricket Stadium,0,0,0,0/27,18,12.06,,3,,,,24 years 257 days,Pakistan,162,India,164,2,10
1699,Usman Shinwari,21/09/2018,Afghanistan,Sheikh Zayed Stadium,-,0,0,0/58,18,15.28,,3,,,,24 years 259 days,Pakistan,258,Afghanistan,257,6,7
1700,Usman Shinwari,19/01/2019,South Africa,St George's Park,-,0,0,0/49,18,18,,3,,,,25 years 13 days,Pakistan,267,South Africa,266,2,5
1701,Usman Shinwari,27/01/2019,South Africa,Wanderers Stadium,-,0,0,Apr-35,22,16.32,,3,,,,25 years 21 days,Pakistan,168,South Africa,164,10,2
1702,Usman Shinwari,30/01/2019,South Africa,Newlands,-,0,0,Jan-43,23,17.48,,3,,,,25 years 24 days,Pakistan,240,South Africa,241,3,8
1703,Usman Shinwari,27/03/2019,Australia,Sheikh Zayed Stadium,0,0,0,Jan-37,24,18.29,,3,,,,25 years 80 days,Pakistan,186,Australia,266,6,10
1704,Usman Shinwari,29/03/2019,Australia,Dubai International Cricket Stadium,6,6,2,0/53,24,20.5,,3,,,,25 years 82 days,Pakistan,271,Australia,277,7,8
1705,Usman Shinwari,31/03/2019,Australia,Dubai International Cricket Stadium,0*,6,2,Apr-49,28,19.32,,3,,,,25 years 84 days,Pakistan,307,Australia,327,7,7
1706,Usman Shinwari,30/09/2019,Sri Lanka,National Stadium (Karachi),-,6,2,May-51,33,17.94,,3,,,,25 years 267 days,Pakistan,305,Sri Lanka,238,10,7
1707,Usman Shinwari,2/10/2019,Sri Lanka,National Stadium (Karachi),-,6,2,Jan-41,34,18.62,,3,,,,25 years 269 days,Pakistan,299,Sri Lanka,297,9,5
1708,Wahab Riaz,12/6/2019,Australia,The Cooper Associates County Ground,45,656,14.26,Jan-44,106,34.61,1,26,,,,33 years 348 days,Pakistan,266,Australia,307,10,10
1709,Wahab Riaz,16/06/2019,India,Old Trafford,-,656,14.26,Jan-71,107,34.95,1,27,,,,33 years 352 days,Pakistan,212,India,336,5,6
1710,Wahab Riaz,23/06/2019,South Africa,Lord's,4,660,14.04,Mar-46,110,34.42,,27,,,,33 years 359 days,Pakistan,308,South Africa,259,9,7
1711,Wahab Riaz,26/06/2019,New Zealand,Edgbaston,-,660,14.04,0/55,110,34.92,,27,,,,33 years 362 days,Pakistan,241,New Zealand,237,6,4
1712,Wahab Riaz,29/06/2019,Afghanistan,Headingley,15*,675,14.36,29-Feb,112,34.55,,27,,,,34 years 0 days,Pakistan,230,Afghanistan,227,9,7
1713,Wahab Riaz,5/7/2019,Bangladesh,Lord's,2,677,14.1,Jan-33,113,34.54,,27,,,,34 years 6 days,Pakistan,315,Bangladesh,221,10,9
1714,Wahab Riaz,30/09/2019,Sri Lanka,National Stadium (Karachi),2,679,13.86,27-Jan,114,34.47,,27,,,,34 years 93 days,Pakistan,305,Sri Lanka,238,10,7
1715,Wahab Riaz,2/10/2019,Sri Lanka,National Stadium (Karachi),1*,680,13.88,Jan-81,115,34.88,,27,,,,34 years 95 days,Pakistan,299,Sri Lanka,297,9,5
1716,Wahab Riaz,30/10/2020,Zimbabwe,Rawalpindi Cricket Stadium,8,688,13.76,Apr-41,119,34.05,2,29,,,,35 years 124 days,Pakistan,281,Zimbabwe,255,10,8
1717,Wahab Riaz,3/11/2020,Zimbabwe,Rawalpindi Cricket Stadium,52,740,14.51,Jan-65,120,34.31,,29,,,,35 years 128 days,Pakistan,278,Zimbabwe,278,6,9
1718,Yasir Shah,27/08/2016,England,Lord's,0,76,12.67,0/62,18,39.89,,4,,,,30 years 117 days,Pakistan,251,England,255,6,10
1719,Yasir Shah,30/08/2016,England,Trent Bridge,26*,102,17,0/48,18,42.56,,4,,,,30 years 120 days,Pakistan,275,England,444,3,10
1720,Yasir Shah,18/07/2018,Zimbabwe,Queens Sports Club,-,102,17,10-Jan,19,40.84,1,5,,,,32 years 77 days,Pakistan,69,Zimbabwe,67,10,1
1721,Yasir Shah,20/07/2018,Zimbabwe,Queens Sports Club,-,102,17,0/31,19,42.47,,5,,,,32 years 79 days,Pakistan,399,Zimbabwe,155,10,1
1722,Yasir Shah,22/03/2019,Australia,Sharjah Cricket Stadium,-,102,17,0/56,19,45.42,,5,,,,32 years 324 days,Pakistan,280,Australia,281,2,5
1723,Yasir Shah,23/03/2019,Australia,Sharjah Cricket Stadium,1*,103,17.17,Jan-60,20,46.15,,5,,,,32 years 325 days,Pakistan,284,Australia,285,2,7
1724,Yasir Shah,27/03/2019,Australia,Sheikh Zayed Stadium,10*,113,18.83,Jan-47,21,46.19,,5,,,,32 years 329 days,Pakistan,186,Australia,266,6,10
1725,Yasir Shah,29/03/2019,Australia,Dubai International Cricket Stadium,3*,116,19.33,Feb-57,23,44.65,,5,,,,32 years 331 days,Pakistan,271,Australia,277,7,8
1726,Yasir Shah,31/03/2019,Australia,Dubai International Cricket Stadium,11,127,18.14,0/63,23,47.39,1,6,,,,32 years 333 days,Pakistan,307,Australia,327,7,7
1727,Yasir Shah,11/5/2019,England,The Rose Bowl,-,127,18.14,Jan-60,24,47.92,,6,,,,33 years 8 days,Pakistan,361,England,373,3,7
1728,Kyle Abbott,26/08/2015,New Zealand,Kingsmead,3*,60,10,Jan-43,18,36.39,,4,,,,28 years 69 days,South Africa,283,New Zealand,221,10,7
1729,Kyle Abbott,25/10/2015,India,Wankhede Stadium,-,60,10,Jan-39,19,36.53,,4,,,,28 years 129 days,South Africa,438,India,224,10,4
1730,Kyle Abbott,6/2/2016,England,St George's Park,7*,67,11.17,Mar-58,22,34.18,,4,,,,28 years 233 days,South Africa,262,England,263,5,7
1731,Kyle Abbott,9/2/2016,England,SuperSport Park,-,67,11.17,Feb-50,24,33.42,,4,,,,28 years 236 days,South Africa,319,England,318,8,3
1732,Kyle Abbott,12/2/2016,England,Wanderers Stadium,3*,70,11.67,Feb-57,26,33.04,2,6,,,,28 years 239 days,South Africa,266,England,262,10,9
1733,Kyle Abbott,14/02/2016,England,Newlands,-,70,11.67,28-Jan,27,32.85,1,7,,,,28 years 241 days,South Africa,237,England,236,10,5
1734,Kyle Abbott,3/6/2016,West Indies,Providence Stadium,5,75,10.71,0/26,27,33.81,,7,,,,28 years 351 days,South Africa,188,West Indies,191,6,10
1735,Kyle Abbott,11/6/2016,Australia,Warner Park,1,76,9.5,Jan-50,28,34.39,,7,,,,28 years 359 days,South Africa,252,Australia,288,6,10
1736,Kyle Abbott,8/10/2016,Australia,St George's Park,-,76,9.5,Apr-40,32,31.34,,7,,,,29 years 112 days,South Africa,168,Australia,167,10,4
1737,Kyle Abbott,12/10/2016,Australia,Newlands,0,76,8.44,Feb-48,34,30.91,,7,,,,29 years 116 days,South Africa,327,Australia,296,10,8
1738,Farhaan Behardien,2/10/2016,Australia,Wanderers Stadium,13,936,30.19,,14,49.5,1,22,,,,32 years 359 days,South Africa,361,Australia,219,10,6
1739,Farhaan Behardien,8/10/2016,Australia,St George's Park,12*,948,30.58,,14,49.5,,22,,,,32 years 365 days,South Africa,168,Australia,167,10,4
1740,Farhaan Behardien,4/2/2017,Sri Lanka,Wanderers Stadium,-,948,30.58,,14,49.5,1,23,,,,33 years 118 days,South Africa,164,Sri Lanka,163,10,3
1741,Farhaan Behardien,7/2/2017,Sri Lanka,Newlands,36*,984,31.74,0/9,14,50.14,1,24,,,,33 years 121 days,South Africa,367,Sri Lanka,327,10,5
1742,Farhaan Behardien,10/2/2017,Sri Lanka,SuperSport Park,32,1016,31.75,0/17,14,51.36,,24,,,,33 years 124 days,South Africa,384,Sri Lanka,296,8,6
1743,Farhaan Behardien,19/02/2017,New Zealand,Seddon Park,0,1016,30.79,,14,51.36,2,26,,,,33 years 133 days,South Africa,210,New Zealand,207,7,6
1744,Farhaan Behardien,27/05/2017,England,The Rose Bowl,17,1033,30.38,,14,51.36,,26,,,,33 years 230 days,South Africa,328,England,330,6,5
1745,Farhaan Behardien,18/10/2017,Bangladesh,Boland Park,7*,1040,30.59,,14,51.36,,26,,,,34 years 9 days,South Africa,353,Bangladesh,249,10,6
1746,Farhaan Behardien,22/10/2017,Bangladesh,Buffalo Park,33*,1073,31.56,,14,51.36,1,27,,,,34 years 13 days,South Africa,369,Bangladesh,169,10,6
1747,Farhaan Behardien,16/02/2018,India,SuperSport Park,1,1074,30.69,,14,51.36,,27,,,,34 years 130 days,South Africa,204,India,206,2,10
1748,Quinton de Kock,19/06/2019,New Zealand,Edgbaston,5,4793,45.22,,0,,,0,2,,164,26 years 183 days,South Africa,241,New Zealand,245,6,6
1749,Quinton de Kock,23/06/2019,Pakistan,Lord's,47,4840,45.23,,0,,,0,1,,165,26 years 187 days,South Africa,259,Pakistan,308,7,9
1750,Quinton de Kock,28/06/2019,Sri Lanka,Riverside Ground,15,4855,44.95,,0,,,0,,,165,26 years 192 days,South Africa,206,Sri Lanka,203,10,1
1751,Quinton de Kock,6/7/2019,Australia,Old Trafford,52,4907,45.02,,0,,,0,1,,166,26 years 200 days,South Africa,325,Australia,315,10,6
1752,Quinton de Kock,4/2/2020,England,Newlands,107,5014,45.58,,0,,,0,,,166,27 years 48 days,South Africa,259,England,258,8,3
1753,Quinton de Kock,7/2/2020,England,Kingsmead,11,5025,45.27,,0,,,0,,,166,27 years 51 days,South Africa,249,"
                    England    
                  ",243,2,1
1754,Quinton de Kock,9/2/2020,England,Wanderers Stadium,69,5094,45.48,,0,,,0,2,,168,27 years 53 days,South Africa,256,England,257,8,7
1755,Quinton de Kock,29/02/2020,Australia,Boland Park,15,5109,45.21,,0,,,0,1,1,170,27 years 73 days,South Africa,291,Australia,217,10,7
1756,Quinton de Kock,4/3/2020,Australia,Mangaung Oval,0,5109,44.82,,0,,,0,2,,172,27 years 77 days,South Africa,274,Australia,271,10,4
1757,Quinton de Kock,7/3/2020,Australia,Senwes Park,26,5135,44.65,,0,,,0,1,,173,27 years 80 days,South Africa,258,Australia,254,7,4
1758,Faf du Plessis,16/03/2019,Sri Lanka,Newlands,24,5120,46.55,,2,94.5,2,71,,,,34 years 245 days,South Africa,135,Sri Lanka,225,10,2
1759,Faf du Plessis,30/05/2019,England,Kennington Oval,5,5125,46.17,,2,94.5,3,74,,,,34 years 320 days,South Africa,207,England,311,8,10
1760,Faf du Plessis,2/6/2019,Bangladesh,Kennington Oval,62,5187,46.31,,2,94.5,,74,,,,34 years 323 days,South Africa,309,Bangladesh,330,6,8
1761,Faf du Plessis,5/6/2019,India,The Rose Bowl,38,5225,46.24,,2,94.5,1,75,,,,34 years 326 days,South Africa,227,India,230,4,9
1762,Faf du Plessis,10/6/2019,West Indies,The Rose Bowl,0*,5225,46.24,,2,94.5,,75,,,,34 years 331 days,South Africa,213,"
                    West Indies    
                  ",206,3,3
1763,Faf du Plessis,15/06/2019,Afghanistan,Sophia Gardens,-,5225,46.24,,2,94.5,2,77,,,,34 years 336 days,South Africa,131,Afghanistan,125,10,1
1764,Faf du Plessis,19/06/2019,New Zealand,Edgbaston,23,5248,46.04,,2,94.5,1,78,,,,34 years 340 days,South Africa,241,New Zealand,245,6,6
1765,Faf du Plessis,23/06/2019,Pakistan,Lord's,63,5311,46.18,,2,94.5,,78,,,,34 years 344 days,South Africa,259,Pakistan,308,7,9
1766,Faf du Plessis,28/06/2019,Sri Lanka,Riverside Ground,96*,5407,47.02,,2,94.5,3,81,,,,34 years 349 days,South Africa,206,Sri Lanka,203,10,1
1767,Faf du Plessis,6/7/2019,Australia,Old Trafford,100,5507,47.47,,2,94.5,,81,,,,34 years 357 days,South Africa,325,Australia,315,10,6
1768,Jean-Paul Duminy,30/09/2018,Zimbabwe,Diamond Oval,16*,5010,37.67,,67,45.24,,77,,,,34 years 168 days,South Africa,119,Zimbabwe,117,10,5
1769,Jean-Paul Duminy,3/10/2018,Zimbabwe,Mangaung Oval,5,5015,37.43,,67,45.24,,77,,,,34 years 171 days,South Africa,198,Zimbabwe,78,10,10
1770,Jean-Paul Duminy,6/10/2018,Zimbabwe,Boland Park,1,5016,37.16,0/14,67,45.45,,77,,,,34 years 174 days,South Africa,231,Zimbabwe,228,10,6
1771,Jean-Paul Duminy,13/03/2019,Sri Lanka,St George's Park,31*,5047,37.39,21-Jan,68,45.09,1,78,,,,34 years 332 days,South Africa,190,Sri Lanka,189,10,4
